Pfam	Header
PF12838	O29309|reviewed|Archaeal glutamate synthase [NADPH]|taxID:224325
PF12838	P00194|reviewed|Ferredoxin-1|taxID:1085
PF12838	P00196|reviewed|Ferredoxin|taxID:1492
PF12838	P00202|reviewed|Ferredoxin|taxID:2208
PF12838	P00207|reviewed|Ferredoxin-1|taxID:258594
PF12838	P07508|reviewed|Ferredoxin|taxID:1515
PF12838	P0AAL1|reviewed|Ferredoxin-type protein NapF|taxID:199310
PF12838	P0AAL2|reviewed|Ferredoxin-type protein NapF|taxID:83334
PF12838	P0AAL4|reviewed|Ferredoxin-type protein NapG|taxID:199310
PF12838	P0AAL5|reviewed|Ferredoxin-type protein NapG|taxID:623
PF12838	P11054|reviewed|Ferredoxin-like protein in nif region|taxID:354
PF12838	P12712|reviewed|Ferredoxin-like protein in nif region|taxID:266834
PF12838	P14939|reviewed|Ferredoxin-like protein in vnf region|taxID:354
PF12838	P44101|reviewed|Uncharacterized protein HI_1043|taxID:71421
PF12838	P44650|reviewed|Ferredoxin-type protein NapF|taxID:71421
PF12838	P44652|reviewed|Ferredoxin-type protein NapG|taxID:71421
PF12838	P44653|reviewed|Ferredoxin-type protein NapH|taxID:71421
PF12838	P46036|reviewed|Ferredoxin-3|taxID:1184
PF12838	P46050|reviewed|Ferredoxin-3|taxID:240292
PF12838	P51336|reviewed|Uncharacterized protein in rpl9-rpl11 intergenic region|taxID:2787
PF12838	P55678|reviewed|Putative ferredoxin-3|taxID:394
PF12838	P58567|reviewed|Ferredoxin-3|taxID:103690
PF12838	P60232|reviewed|Polyferredoxin protein MvhB|taxID:79929
PF12838	P77423|reviewed|Hydrogenase-4 component H|taxID:83333
PF12838	P81292|reviewed|Uncharacterized polyferredoxin-like protein MJ0514.1|taxID:243232
PF12838	Q00388|reviewed|Polyferredoxin protein VhuB|taxID:2188
PF12838	Q01700|reviewed|Probable ferredoxin|taxID:2210
PF12838	Q3Z7F6|reviewed|Archaeal-type glutamate synthase [NADPH]|taxID:243164
PF12838	Q49130|reviewed|Methylamine utilization ferredoxin-type protein MauM|taxID:272630
PF12838	Q49131|reviewed|Methylamine utilization ferredoxin-type protein MauN|taxID:272630
PF12838	Q49180|reviewed|Polyferredoxin protein MvhB|taxID:2180
PF12838	Q50235|reviewed|Methylamine utilization ferredoxin-type protein MauM|taxID:17
PF12838	Q50423|reviewed|Methylamine utilization ferredoxin-type protein MauM|taxID:265072
PF12838	Q50784|reviewed|Polyferredoxin protein MvhB|taxID:187420
PF12838	Q50849|reviewed|Polyferredoxin protein VhcB|taxID:2188
PF12838	Q51659|reviewed|Methylamine utilization ferredoxin-type protein MauM|taxID:318586
PF12838	Q53204|reviewed|Ferredoxin-like protein in nif region|taxID:394
PF12838	Q57563|reviewed|L-aspartate semialdehyde sulfurtransferase iron-sulfur subunit|taxID:243232
PF12838	Q57610|reviewed|Uncharacterized ferredoxin MJ0146|taxID:243232
PF12838	Q57652|reviewed|Uncharacterized ferredoxin MJ0199|taxID:243232
PF12838	Q58132|reviewed|Uncharacterized ferredoxin MJ0722|taxID:243232
PF12838	Q58566|reviewed|Polyferredoxin protein FwdF|taxID:243232
PF12838	Q58567|reviewed|Polyferredoxin protein FwdG|taxID:243232
PF12838	Q58593|reviewed|Polyferredoxin protein VhuB|taxID:243232
PF12838	Q58698|reviewed|Uncharacterized polyferredoxin-like protein MJ1302|taxID:243232
PF12838	Q58699|reviewed|Uncharacterized polyferredoxin-like protein MJ1303|taxID:243232
PF12838	Q92G41|reviewed|Ferredoxin|taxID:272944
PF12838	Q9WYM8|reviewed|Archaeal-type glutamate synthase [NADPH]|taxID:243274
PF12838	P06123|reviewed|Ferredoxin-like protein in vnf region|taxID:355
PF12838	P81293|reviewed|Uncharacterized polyferredoxin-like protein MJ0514.2|taxID:243232
PF12854	B8Y6I0|reviewed|Pentatricopeptide repeat-containing protein 10, chloroplastic|taxID:4577
PF12854	B8YEK4|reviewed|Pentatricopeptide repeat-containing protein OGR1, mitochondrial|taxID:39947
PF12854	Q0WMY5|reviewed|Pentatricopeptide repeat-containing protein At5g04810, chloroplastic|taxID:3702
PF12854	Q9LN01|reviewed|Pentatricopeptide repeat-containing protein At1g08070, chloroplastic|taxID:3702
PF12854	Q9M3A8|reviewed|Pentatricopeptide repeat-containing protein At3g49240, mitochondrial|taxID:3702
PF12854	Q9SY69|reviewed|Pentatricopeptide repeat-containing protein At1g10270|taxID:3702
PF12854	Q9SZ52|reviewed|Pentatricopeptide repeat-containing protein At4g31850, chloroplastic|taxID:3702
PF12854	O80958|reviewed|Pentatricopeptide repeat-containing protein At2g39230, mitochondrial|taxID:3702
PF12854	Q56XI1|reviewed|Pentatricopeptide repeat-containing protein At1g09410, mitochondrial|taxID:3702
PF12854	Q76C99|reviewed|Protein Rf1, mitochondrial|taxID:39946
PF12854	Q8LDU5|reviewed|Pentatricopeptide repeat-containing protein At4g01400, mitochondrial|taxID:3702
PF12854	Q9FXA9|reviewed|Putative pentatricopeptide repeat-containing protein At1g56570|taxID:3702
PF12854	Q9LZ19|reviewed|Pentatricopeptide repeat-containing protein At5g04780, mitochondrial|taxID:3702
PF12854	Q9M4P3|reviewed|Pentatricopeptide repeat-containing protein At4g16835, mitochondrial|taxID:3702
PF12854	Q9S7R4|reviewed|Pentatricopeptide repeat-containing protein At1g74900, mitochondrial|taxID:3702
PF12854	Q9SF38|reviewed|Pentatricopeptide repeat-containing protein At3g09650, chloroplastic|taxID:3702
PF12854	Q9SI53|reviewed|Pentatricopeptide repeat-containing protein At2g03880, mitochondrial|taxID:3702
PF12854	Q9SSR4|reviewed|Pentatricopeptide repeat-containing protein At1g52620|taxID:3702
PF12854	Q9SY02|reviewed|Pentatricopeptide repeat-containing protein At4g02750|taxID:3702
PF12854	A3KPF8|reviewed|Pentatricopeptide repeat-containing protein At1g79080, chloroplastic|taxID:3702
PF12854	O04590|reviewed|Pentatricopeptide repeat-containing protein At1g62260, mitochondrial|taxID:3702
PF12854	O49287|reviewed|Putative pentatricopeptide repeat-containing protein At1g77010, mitochondrial|taxID:3702
PF12854	O49436|reviewed|Pentatricopeptide repeat-containing protein At4g20090|taxID:3702
PF12854	O64624|reviewed|Pentatricopeptide repeat-containing protein At2g18940, chloroplastic|taxID:3702
PF12854	O65543|reviewed|Pentatricopeptide repeat-containing protein At4g31070, mitochondrial|taxID:3702
PF12854	O80488|reviewed|Pentatricopeptide repeat-containing protein At1g09190|taxID:3702
PF12854	O81028|reviewed|Pentatricopeptide repeat-containing protein At2g26790, mitochondrial|taxID:3702
PF12854	P0C7Q7|reviewed|Putative pentatricopeptide repeat-containing protein At1g12700, mitochondrial|taxID:3702
PF12854	P0C7R3|reviewed|Pentatricopeptide repeat-containing protein At1g64583, mitochondrial|taxID:3702
PF12854	P0C894|reviewed|Putative pentatricopeptide repeat-containing protein At2g02150|taxID:3702
PF12854	P0C8A0|reviewed|Pentatricopeptide repeat-containing protein At3g49730|taxID:3702
PF12854	P0C8Q8|reviewed|Pentatricopeptide repeat-containing protein At5g19020, mitochondrial|taxID:3702
PF12854	P93005|reviewed|Pentatricopeptide repeat-containing protein At2g33680|taxID:3702
PF12854	Q0WKV3|reviewed|Pentatricopeptide repeat-containing protein At1g12300, mitochondrial|taxID:3702
PF12854	Q0WVK7|reviewed|Pentatricopeptide repeat-containing protein At1g05670, mitochondrial|taxID:3702
PF12854	Q10PZ4|reviewed|Pentatricopeptide repeat-containing protein ATP4 homolog, chloroplastic|taxID:39947
PF12854	Q1PEU4|reviewed|Pentatricopeptide repeat-containing protein At2g44880|taxID:3702
PF12854	Q3ECK2|reviewed|Pentatricopeptide repeat-containing protein At1g62680, mitochondrial|taxID:3702
PF12854	Q683I9|reviewed|Pentatricopeptide repeat-containing protein At3g62890|taxID:3702
PF12854	Q6NQ83|reviewed|Pentatricopeptide repeat-containing protein At3g22470, mitochondrial|taxID:3702
PF12854	Q8GW57|reviewed|Pentatricopeptide repeat-containing protein At1g80150, mitochondrial|taxID:3702
PF12854	Q8GYP6|reviewed|Pentatricopeptide repeat-containing protein At1g18900|taxID:3702
PF12854	Q8L6Y7|reviewed|Pentatricopeptide repeat-containing protein At2g38420, mitochondrial|taxID:3702
PF12854	Q940A6|reviewed|Pentatricopeptide repeat-containing protein At4g19440, chloroplastic|taxID:3702
PF12854	Q94JX6|reviewed|Pentatricopeptide repeat-containing protein At5g18390, mitochondrial|taxID:3702
PF12854	Q9ASZ8|reviewed|Pentatricopeptide repeat-containing protein At1g12620|taxID:3702
PF12854	Q9C866|reviewed|Pentatricopeptide repeat-containing protein At1g31430|taxID:3702
PF12854	Q9C8L6|reviewed|Pentatricopeptide repeat-containing protein At1g53600, mitochondrial|taxID:3702
PF12854	Q9CAN0|reviewed|Pentatricopeptide repeat-containing protein At1g63130, mitochondrial|taxID:3702
PF12854	Q9CAN5|reviewed|Pentatricopeptide repeat-containing protein At1g63080, mitochondrial|taxID:3702
PF12854	Q9CAN6|reviewed|Pentatricopeptide repeat-containing protein At1g63070, mitochondrial|taxID:3702
PF12854	Q9FFE3|reviewed|Pentatricopeptide repeat-containing protein At5g16420, mitochondrial|taxID:3702
PF12854	Q9FH87|reviewed|Putative pentatricopeptide repeat-containing protein At5g65820|taxID:3702
PF12854	Q9FIT7|reviewed|Pentatricopeptide repeat-containing protein At5g61990, mitochondrial|taxID:3702
PF12854	Q9FIX3|reviewed|Pentatricopeptide repeat-containing protein At5g39710|taxID:3702
PF12854	Q9FJE6|reviewed|Putative pentatricopeptide repeat-containing protein At5g59900|taxID:3702
PF12854	Q9FLL3|reviewed|Pentatricopeptide repeat-containing protein At5g41170, mitochondrial|taxID:3702
PF12854	Q9FLS9|reviewed|Pentatricopeptide repeat-containing protein At5g61800|taxID:3702
PF12854	Q9FMF6|reviewed|Pentatricopeptide repeat-containing protein At5g64320, mitochondrial|taxID:3702
PF12854	Q9FMQ1|reviewed|Pentatricopeptide repeat-containing protein At5g12100, mitochondrial|taxID:3702
PF12854	Q9FMU2|reviewed|Pentatricopeptide repeat-containing protein At5g14080|taxID:3702
PF12854	Q9FX35|reviewed|Pentatricopeptide repeat-containing protein At1g73400, mitochondrial|taxID:3702
PF12854	Q9LER0|reviewed|Pentatricopeptide repeat-containing protein At5g14770, mitochondrial|taxID:3702
PF12854	Q9LFC5|reviewed|Pentatricopeptide repeat-containing protein At5g01110|taxID:3702
PF12854	Q9LJI9|reviewed|Pentatricopeptide repeat-containing protein At3g28660|taxID:3702
PF12854	Q9LJJ1|reviewed|Putative pentatricopeptide repeat-containing protein At3g28640|taxID:3702
PF12854	Q9LMH5|reviewed|Putative pentatricopeptide repeat-containing protein At1g13800|taxID:3702
PF12854	Q9LN22|reviewed|Pentatricopeptide repeat-containing protein At1g20300, mitochondrial|taxID:3702
PF12854	Q9LN69|reviewed|Putative pentatricopeptide repeat-containing protein At1g19290|taxID:3702
PF12854	Q9LPX2|reviewed|Pentatricopeptide repeat-containing protein At1g12775, mitochondrial|taxID:3702
PF12854	Q9LQ14|reviewed|Pentatricopeptide repeat-containing protein At1g62930, chloroplastic|taxID:3702
PF12854	Q9LQ16|reviewed|Pentatricopeptide repeat-containing protein At1g62910|taxID:3702
PF12854	Q9LR67|reviewed|Pentatricopeptide repeat-containing protein At1g03560, mitochondrial|taxID:3702
PF12854	Q9LSB8|reviewed|Putative pentatricopeptide repeat-containing protein At3g15930|taxID:3702
PF12854	Q9LUD6|reviewed|Pentatricopeptide repeat-containing protein At3g14580, mitochondrial|taxID:3702
PF12854	Q9LUJ4|reviewed|Pentatricopeptide repeat-containing protein At3g22670, mitochondrial|taxID:3702
PF12854	Q9LUR2|reviewed|Putative pentatricopeptide repeat-containing protein At3g16710, mitochondrial|taxID:3702
PF12854	Q9LVD3|reviewed|Pentatricopeptide repeat-containing protein At5g57250, mitochondrial|taxID:3702
PF12854	Q9LVF9|reviewed|Pentatricopeptide repeat-containing protein At3g21470|taxID:3702
PF12854	Q9LW32|reviewed|Pentatricopeptide repeat-containing protein At3g26782, mitochondrial|taxID:3702
PF12854	Q9LY43|reviewed|Pentatricopeptide repeat-containing protein At3g56030, mitochondrial|taxID:3702
PF12854	Q9M2Y4|reviewed|Pentatricopeptide repeat-containing protein At3g49740|taxID:3702
PF12854	Q9M316|reviewed|Pentatricopeptide repeat-containing protein At3g61520, mitochondrial|taxID:3702
PF12854	Q9M8W9|reviewed|Pentatricopeptide repeat-containing protein At3g04130, mitochondrial|taxID:3702
PF12854	Q9M9R6|reviewed|Pentatricopeptide repeat-containing protein At1g14470|taxID:3702
PF12854	Q9M9X9|reviewed|Pentatricopeptide repeat-containing protein At1g06710, mitochondrial|taxID:3702
PF12854	Q9S733|reviewed|Pentatricopeptide repeat-containing protein At2g40240, mitochondrial|taxID:3702
PF12854	Q9SAJ5|reviewed|Pentatricopeptide repeat-containing protein At1g79540|taxID:3702
PF12854	Q9SFV9|reviewed|Pentatricopeptide repeat-containing protein At3g07290, mitochondrial|taxID:3702
PF12854	Q9SH60|reviewed|Pentatricopeptide repeat-containing protein At1g64100|taxID:3702
PF12854	Q9SHK2|reviewed|Pentatricopeptide repeat-containing protein At1g06580|taxID:3702
PF12854	Q9SI78|reviewed|Pentatricopeptide repeat-containing protein At1g62720|taxID:3702
PF12854	Q9SJG6|reviewed|Pentatricopeptide repeat-containing protein At2g42920, chloroplastic|taxID:3702
PF12854	Q9SJZ3|reviewed|Pentatricopeptide repeat-containing protein At2g22410, mitochondrial|taxID:3702
PF12854	Q9SKQ4|reviewed|Pentatricopeptide repeat-containing protein At2g21090|taxID:3702
PF12854	Q9SR00|reviewed|Pentatricopeptide repeat-containing protein At3g04760, chloroplastic|taxID:3702
PF12854	Q9SSF9|reviewed|Pentatricopeptide repeat-containing protein At1g74750|taxID:3702
PF12854	Q9STS9|reviewed|Putative pentatricopeptide repeat-containing protein At3g47840|taxID:3702
PF12854	Q9SUD8|reviewed|Pentatricopeptide repeat-containing protein At4g28010|taxID:3702
PF12854	Q9SUF9|reviewed|Pentatricopeptide repeat-containing protein At4g08210|taxID:3702
PF12854	Q9SV46|reviewed|Pentatricopeptide repeat-containing protein At3g54980, mitochondrial|taxID:3702
PF12854	Q9SVH3|reviewed|Pentatricopeptide repeat-containing protein At4g20740|taxID:3702
PF12854	Q9SXD8|reviewed|Pentatricopeptide repeat-containing protein At1g62590|taxID:3702
PF12854	Q9SZ20|reviewed|Pentatricopeptide repeat-containing protein At4g26800|taxID:3702
PF12854	Q9SZK1|reviewed|Pentatricopeptide repeat-containing protein At4g38010|taxID:3702
PF12854	Q9T0D6|reviewed|Pentatricopeptide repeat-containing protein At4g11690|taxID:3702
PF12854	Q9ZQF1|reviewed|Pentatricopeptide repeat-containing protein At2g15630, mitochondrial|taxID:3702
PF12854	Q9ZUT4|reviewed|Pentatricopeptide repeat-containing protein At2g37320|taxID:3702
PF12854	Q9ZUY1|reviewed|Pentatricopeptide repeat-containing protein At2g27800, mitochondrial|taxID:3702
PF12854	Q9ZVX5|reviewed|Pentatricopeptide repeat-containing protein At2g16880|taxID:3702
PF12854	O04491|reviewed|Putative pentatricopeptide repeat-containing protein At1g09680|taxID:3702
PF12854	Q0WPZ6|reviewed|Pentatricopeptide repeat-containing protein At2g17140|taxID:3702
PF12854	Q3E9F0|reviewed|Pentatricopeptide repeat-containing protein At5g18475|taxID:3702
PF12854	Q3EDF8|reviewed|Pentatricopeptide repeat-containing protein At1g09900|taxID:3702
PF12854	Q56XR6|reviewed|Pentatricopeptide repeat-containing protein At5g46680|taxID:3702
PF12854	Q7X6A5|reviewed|Pentatricopeptide repeat-containing protein At1g55630|taxID:3702
PF12854	Q8L6Y3|reviewed|Pentatricopeptide repeat-containing protein At5g24830|taxID:3702
PF12854	Q8S8P6|reviewed|Pentatricopeptide repeat-containing protein At2g32630|taxID:3702
PF12854	Q9C8T7|reviewed|Pentatricopeptide repeat-containing protein At1g63330|taxID:3702
PF12854	Q9CA58|reviewed|Putative pentatricopeptide repeat-containing protein At1g74580|taxID:3702
PF12854	Q9CAM8|reviewed|Pentatricopeptide repeat-containing protein At1g63150|taxID:3702
PF12854	Q9FKR3|reviewed|Pentatricopeptide repeat-containing protein At5g38730|taxID:3702
PF12854	Q9FLJ4|reviewed|Pentatricopeptide repeat-containing protein At5g61400|taxID:3702
PF12854	Q9FNL2|reviewed|Pentatricopeptide repeat-containing protein At5g46100|taxID:3702
PF12854	Q9FRS4|reviewed|Pentatricopeptide repeat-containing protein At1g08610|taxID:3702
PF12854	Q9FZD4|reviewed|Putative pentatricopeptide repeat-containing protein At1g26500|taxID:3702
PF12854	Q9LKU8|reviewed|Pentatricopeptide repeat-containing protein At5g28460|taxID:3702
PF12854	Q9LSK8|reviewed|Pentatricopeptide repeat-containing protein At3g18020|taxID:3702
PF12854	Q9LSL9|reviewed|Pentatricopeptide repeat-containing protein At5g65560|taxID:3702
PF12854	Q9LVQ5|reviewed|Pentatricopeptide repeat-containing protein At5g55840|taxID:3702
PF12854	Q9LYZ9|reviewed|Pentatricopeptide repeat-containing protein At5g02860|taxID:3702
PF12854	Q9M1D8|reviewed|Pentatricopeptide repeat-containing protein At3g60050|taxID:3702
PF12854	Q9M907|reviewed|Pentatricopeptide repeat-containing protein At3g06920|taxID:3702
PF12854	Q9SH26|reviewed|Pentatricopeptide repeat-containing protein At1g63400|taxID:3702
PF12854	Q9SS81|reviewed|Pentatricopeptide repeat-containing protein At3g09060|taxID:3702
PF12854	Q9SYK1|reviewed|Pentatricopeptide repeat-containing protein At1g05600|taxID:3702
PF12854	Q9ZUA2|reviewed|Pentatricopeptide repeat-containing protein At2g01740|taxID:3702
PF13183	A0A0H3KZS3|reviewed|D-2-hydroxyglutarate dehydrogenase|taxID:932677
PF13183	D9PUX5|reviewed|Fumarate reductase (CoM/CoB) subunit B|taxID:79929
PF13183	P17596|reviewed|Fumarate reductase iron-sulfur subunit|taxID:273121
PF13183	P52074|reviewed|Glycolate oxidase iron-sulfur subunit|taxID:83333
PF13183	Q6H4G3|reviewed|Succinate dehydrogenase [ubiquinone] iron-sulfur subunit 2, mitochondrial|taxID:39947
PF13183	A0A0E3NEE1|reviewed|Dihydromethanophenazine:CoB--CoM heterodisulfide reductase subunit D|taxID:523844
PF13183	P08066|reviewed|Succinate dehydrogenase iron-sulfur subunit|taxID:224308
PF13183	P0A996|reviewed|Anaerobic glycerol-3-phosphate dehydrogenase subunit C|taxID:83333
PF13183	P96797|reviewed|Dihydromethanophenazine:CoB--CoM heterodisulfide reductase subunit D|taxID:269797
PF13183	Q50754|reviewed|H(2):CoB-CoM heterodisulfide,ferredoxin reductase subunit C|taxID:79929
PF13183	Q55CC2|reviewed|Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial|taxID:44689
PF13183	Q6LY39|reviewed|H(2)/formate:CoB-CoM heterodisulfide,ferredoxin reductase subunit C1|taxID:267377
PF13183	Q6LYD7|reviewed|H(2)/formate:CoB-CoM heterodisulfide,ferredoxin reductase subunit C2|taxID:267377
PF13183	Q7M826|reviewed|8-methylmenaquinol:fumarate reductase iron-sulfur subunit|taxID:273121
PF13183	Q8PVW3|reviewed|Dihydromethanophenazine:CoB--CoM heterodisulfide reductase subunit D|taxID:192952
PF13183	Q8TIB9|reviewed|Ferredoxin/F(420)H(2)-dependent CoB-CoM heterodisulfide reductase subunit C|taxID:188937
PF13183	Q8TLB1|reviewed|Ferredoxin:CoB-CoM heterodisulfide reductase subunit C|taxID:188937
PF13183	F1SVF6|reviewed|F420-dependent formate dehydrogenase 2 subunit beta|taxID:267377
PF13183	O06914|reviewed|Fumarate reductase iron-sulfur subunit|taxID:85962
PF13183	O07021|reviewed|Lactate utilization protein B|taxID:224308
PF13183	O27906|reviewed|H(2):CoB-CoM heterodisulfide,ferredoxin reductase subunit C|taxID:187420
PF13183	O29165|reviewed|Acetyl-CoA decarbonylase/synthase complex subunit alpha 1|taxID:224325
PF13183	O29748|reviewed|Hdr-like menaquinol oxidoreductase iron-sulfur subunit 2|taxID:224325
PF13183	P0A997|reviewed|Anaerobic glycerol-3-phosphate dehydrogenase subunit C|taxID:83334
PF13183	P43801|reviewed|Anaerobic glycerol-3-phosphate dehydrogenase subunit C|taxID:71421
PF13183	P84621|reviewed|Heterodisulfide reductase subunit C-like protein|taxID:572546
PF13183	P94534|reviewed|Probable glycolate oxidase iron-sulfur subunit|taxID:224308
PF13183	P9WN88|reviewed|Fumarate reductase iron-sulfur subunit|taxID:83331
PF13183	P9WN89|reviewed|Fumarate reductase iron-sulfur subunit|taxID:83332
PF13183	Q0AZ32|reviewed|EtfAB:quinone oxidoreductase|taxID:335541
PF13183	Q50570|reviewed|F420-dependent formate dehydrogenase subunit beta|taxID:145262
PF13183	Q58274|reviewed|CoB--CoM heterodisulfide reductase iron-sulfur subunit C 2|taxID:243232
PF13183	Q6LXQ2|reviewed|F420-dependent formate dehydrogenase 1 subunit beta|taxID:267377
PF13183	Q8PY84|reviewed|Ferredoxin:CoB-CoM heterodisulfide reductase subunit C|taxID:192952
PF13183	Q8TSV7|reviewed|Dihydromethanophenazine:CoB--CoM heterodisulfide reductase subunit D|taxID:188937
PF13183	Q8TXT7|reviewed|CoB--CoM heterodisulfide reductase iron-sulfur subunit C|taxID:190192
PF13183	Q9ZMP1|reviewed|Fumarate reductase iron-sulfur subunit|taxID:85963
PF13183	A0RBC8|reviewed|Lactate utilization protein B|taxID:412694
PF13183	A4IK95|reviewed|Lactate utilization protein B|taxID:420246
PF13183	A7GMJ3|reviewed|Lactate utilization protein B|taxID:315749
PF13183	A7Z901|reviewed|Lactate utilization protein B|taxID:326423
PF13183	A8FDN5|reviewed|Lactate utilization protein B|taxID:315750
PF13183	A9VI77|reviewed|Lactate utilization protein B 1|taxID:315730
PF13183	A9VKN1|reviewed|Lactate utilization protein B 2|taxID:315730
PF13183	B1HVX5|reviewed|Lactate utilization protein B|taxID:444177
PF13183	B7GLD5|reviewed|Lactate utilization protein B|taxID:491915
PF13183	B7HH59|reviewed|Lactate utilization protein B|taxID:405532
PF13183	B7I0L0|reviewed|Lactate utilization protein B|taxID:405534
